id,NAME,COM_COUNT,AVE_PRICE,TAS_SCORE,ENV_SCORE,SER_SCORE,LAT,LNG,LAT84,LNG84,ADDR,URL
378,文文,0,0,0,0,0,29.777368,121.413392,29.77964264307118,121.4088649234269,宁波市洞桥明苑,http://www.dianping.com/shop/18307046
379,灶梗间,0,0,0,0,0,29.872018,121.499846,29.87445341027624,121.4955111735614,宁波市迎春路68号,http://www.dianping.com/shop/10491726
380,红鼻子海鲜大排档,0,0,0,0,0,29.862262,121.52971,29.86478590421913,121.5254805363178,宁波市苍松路(布丁酒店),http://www.dianping.com/shop/20666372
381,宁波•福水族,0,0,0,0,0,29.870266,121.497152,29.87269341827147,121.4928077342696,宁波市联丰中路499号宁波古玩城/三巿花鸟巿场1139号,http://www.dianping.com/shop/18973831
382,六间房票务,0,0,0,0,0,29.865053,121.557071,29.8676419111723,121.5529203155628,宁波市灵桥路685号,http://www.dianping.com/shop/18598384
383,涌尚名厨(联丰店),0,0,0,0,0,29.869755,121.5049,29.87220579537593,121.5005834231186,宁波市联丰中路218号,http://www.dianping.com/shop/17570671
384,四海百味鸡煲(柳庄店),0,0,0,0,0,29.878176,121.538803,29.88072302467713,121.5346012035429,宁波市柳庄街105号,http://www.dianping.com/shop/9238706
385,福满楼,0,0,0,0,0,29.838823,121.511954,29.84129720221969,121.5076651299038,宁波市藕池新村62幢101-102号,http://www.dianping.com/shop/17312155
386,天宁饭店,0,0,0,0,0,29.861272,121.526817,29.86378792357611,121.5225779841953,宁波市苍松路589号,http://www.dianping.com/shop/6017308
387,藤桥薰鸡,0,0,0,0,0,29.873209,121.53211,29.87573877398909,121.5278875055199,宁波市苗圃路136号,http://www.dianping.com/shop/4666535
388,阿能饭店,0,0,0,0,0,29.880885,121.501879,29.88332603845013,121.4975507108577,宁波市望童路184号,http://www.dianping.com/shop/15871480
389,嘿哥饭店,0,0,0,0,0,29.878587,121.537831,29.8811315264011,121.5336261852627,宁波市卖鱼路90号,http://www.dianping.com/shop/9231252
390,蒋家土货馆,0,0,0,0,0,30.131649,121.260307,30.13409504174136,121.2559707002686,宁波市鼓楼里巷,http://www.dianping.com/shop/18284745
391,楼上楼虾兵蟹将大闸蟹专卖店,0,0,0,0,0,29.886892,121.5587,29.88948277466291,121.5545514146024,宁波市新马路105号,http://www.dianping.com/shop/16396952
392,醉香坊,0,0,0,0,0,29.872072,121.536806,29.87461426047709,121.5325985284008,宁波市马园路(近海关),http://www.dianping.com/shop/17661626
393,梁祝人家,0,0,0,0,0,29.906201,121.461728,29.90853015427024,121.4572669365725,宁波市环镇北路,http://www.dianping.com/shop/9236800
394,振华饭店,0,0,0,0,0,29.88081,121.54389,29.88336940330374,121.5397031358626,宁波市西北街4-2号,http://www.dianping.com/shop/9201740
395,欢乐牧场,0,0,0,0,0,29.864848,121.579091,29.86746970082828,121.5749818699414,宁波市中山东路,http://www.dianping.com/shop/21809946
396,西北谣,0,0,0,0,0,29.869734,121.558531,29.87232540703775,121.5543833846595,宁波市东渡路32号,http://www.dianping.com/shop/21996829
397,老凌饭店,0,0,0,0,0,29.783103,121.395125,29.78537895386517,121.3905995156578,宁波市012县道,http://www.dianping.com/shop/9220363
398,阿里山牛肉馆(云霞店),0,0,0,0,0,29.855341,121.530272,29.85786691150116,121.5260449410739,宁波市云霞路187号,http://www.dianping.com/shop/9222343
399,凡仔美食,0,0,0,0,0,29.901048,121.537486,29.90359053806853,121.5332783206853,宁波市育才路26号,http://www.dianping.com/shop/9226660
400,棉丰川鲜酒店,0,0,0,0,0,29.975807,121.65924,29.9783757706144,121.6550841054463,宁波市俞范棉丰碾子桥12号,http://www.dianping.com/shop/6017456
401,虹云隔壁邻舍,0,0,0,0,0,29.875264,121.516435,29.87774905634794,121.5121590541623,宁波市海曙区丽园北路389号,http://www.dianping.com/shop/18585502
402,福满园餐馆,0,0,0,0,0,29.876113,121.521751,29.8786135687292,121.5174935289275,宁波市环城西路南段32号沁园街55号,http://www.dianping.com/shop/6017362
403,兴达饭店,0,0,0,0,0,29.952107,121.713162,29.95458025224547,121.7089131411714,宁波市镇海炼化电影院旁(炼化小学对面),http://www.dianping.com/shop/9200757
404,阳澄湖大闸蟹,0,0,0,0,0,29.875052,121.592244,29.87768256565765,121.5881475128568,宁波市桑田路254号,http://www.dianping.com/shop/16652126
405,清汤小炒,0,0,0,0,0,29.879481,121.573443,29.88209538841442,121.5693242561535,宁波市曙光北路136号,http://www.dianping.com/shop/9214873
406,姐妹饭店,0,0,0,0,0,29.874452,121.539698,29.87700149175209,121.5354992249499,宁波市海曙,http://www.dianping.com/shop/21646054
407,新庄园饭店,0,0,0,0,0,29.866867,121.490755,29.8692756068926,121.4863885255997,宁波市新庄路345-27号,http://www.dianping.com/shop/10489791
408,巴中划得来,0,0,0,0,0,29.848039,121.504316,29.85048948819869,121.4999990939587,宁波市启运路,http://www.dianping.com/shop/17261613
409,江南烟之,0,0,0,0,0,29.85619,121.539566,29.85874031111756,121.5353682843222,宁波市南塘老街(近三市路),http://www.dianping.com/shop/17781326
410,老地方餐馆,0,0,0,0,0,29.911797,121.786758,29.91425953226388,121.7825230532118,宁波市柳汀街(近富春花园),http://www.dianping.com/shop/8723010
411,九头鸟菜馆,0,0,0,0,0,29.886397,121.484096,29.88878520410595,121.4797051355353,宁波市学院路788-7号,http://www.dianping.com/shop/9216323
412,奉化农家菜,0,0,0,0,0,29.865181,121.528151,29.86770040238888,121.5239161338699,宁波市宝善路106-108号,http://www.dianping.com/shop/9242910
413,大龙山饭店,0,0,0,0,0,29.867321,121.535458,29.86986003717448,121.5312466835457,宁波市柳汀街,http://www.dianping.com/shop/17184426
414,大阿姐饭店,0,0,0,0,0,29.877089,121.534952,29.87962613263385,121.5307383022368,宁波市慈溪源和巷10号汪弄社区门口,http://www.dianping.com/shop/17873064
415,阿德老菜,0,0,0,0,0,29.870093,121.524846,29.87260279872079,121.5205996147799,宁波市蓝天路75号,http://www.dianping.com/shop/9218453
416,聚旺角餐馆,0,0,0,0,0,29.870295,121.495897,29.87271865886298,121.4915482868659,宁波市联丰中路555号,http://www.dianping.com/shop/9205088
417,农家土菜馆,0,0,0,0,0,29.875607,121.530545,29.87813238295241,121.5263172111915,宁波市汇头巷15号,http://www.dianping.com/shop/10491579
418,余味,0,0,0,0,0,29.869026,121.550596,29.87160136811011,121.5464286781987,宁波市新街28号,http://www.dianping.com/shop/8687968
419,品味馆,0,0,0,0,0,29.88783,121.532098,29.89035894981268,121.5278742938885,宁波市翠柏路370号,http://www.dianping.com/shop/15005413
420,恰恰大食堂,0,0,0,0,0,29.889663,121.501976,29.89210387861961,121.4976473442184,宁波市长乐路726号,http://www.dianping.com/shop/21942257
421,宁乡饭庄,0,0,0,0,0,29.889399,121.501918,29.8918397166072,121.4975891583327,宁波市长乐路212号,http://www.dianping.com/shop/21945390
422,啊嫂宁波菜,0,0,0,0,0,29.890604,121.500244,29.89303960980023,121.4959090815775,宁波市长乐村56,http://www.dianping.com/shop/21995160
423,宏远食堂,0,0,0,0,0,29.890604,121.500244,29.89303960980023,121.4959090815775,宁波市长乐村188,http://www.dianping.com/shop/21995183
424,江南小吃,0,0,0,0,0,29.706155,121.781776,29.70863434479384,121.7775497472555,宁波市西城新村89号,http://www.dianping.com/shop/22010991
425,江西小吃,0,0,0,0,0,29.890604,121.500244,29.89303960980023,121.4959090815775,宁波市长乐三村,http://www.dianping.com/shop/22022792
426,岳山小吃,0,0,0,0,0,29.835007,121.521128,29.83750861365075,121.5168716853858,宁波市丁家街,http://www.dianping.com/shop/22045606
427,来一碗,0,0,0,0,0,29.890604,121.500244,29.89303960980023,121.4959090815775,宁波市长乐三村,http://www.dianping.com/shop/22022809
428,朋友早餐,0,0,0,0,0,29.831702,121.522325,29.83420735400725,121.518073080708,宁波市大河头路,http://www.dianping.com/shop/22039283
429,武田小吃铺,0,0,0,0,0,29.548538,121.528641,29.55112347841852,121.5244330360903,宁波市尹家路,http://www.dianping.com/shop/22045649
430,放心早餐,0,0,0,0,0,29.85619,121.539566,29.85874031111756,121.5353682843222,宁波市三市路,http://www.dianping.com/shop/22045616
431,宁波永和豆浆,0,0,0,0,0,29.899381,121.526699,29.90189451728871,121.5224565239794,宁波市青林湾商业中心79号,http://www.dianping.com/shop/18543525
432,长街饭店,0,0,0,0,0,29.247875,121.711847,29.25058574660898,121.7076557849906,宁波市长街影剧院,http://www.dianping.com/shop/8918327
433,宁波固(海金团店),0,0,0,0,0,29.871067,121.531777,29.87359599978161,121.5275535966912,宁波市苍松路129号,http://www.dianping.com/shop/19264270
434,衢州常山农家菜,0,0,0,0,0,29.85527,121.513226,29.85774677795576,121.5089403216962,宁波市通达路581号,http://www.dianping.com/shop/21284407
435,宁海农家小吃,0,0,0,0,0,29.86974,121.565597,29.87234370352642,121.5614647132541,宁波市中山东路357号,http://www.dianping.com/shop/6073391
436,长脚饭店,0,0,0,0,0,29.882851,121.507881,29.88531005064344,121.5035740310454,宁波市望春路65号(西门街道天一社区卫生服务站西),http://www.dianping.com/shop/9247793
437,我的鲜牛奶,0,0,0,0,0,29.867321,121.535458,29.86986003717448,121.5312466835457,宁波市柳汀街,http://www.dianping.com/shop/15856500
438,三和农家菜,0,0,0,0,0,29.865169,121.518925,29.86766199482035,121.5146585997857,宁波市安泰街63号,http://www.dianping.com/shop/10491583
439,陈生记黑鱼馆(南塘老街店),0,0,0,0,0,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市郊路196-206号(原鄞奉路南塘老街A5-A6号城市桃花),http://www.dianping.com/shop/22255028
440,香呗花园(台湾店),0,0,0,0,0,29.207632,121.947104,29.21048457693971,121.9431293882982,宁波市渔港中路27号石浦海峡广场,http://www.dianping.com/shop/21565041
441,花园饭店,0,0,0,0,0,29.655119,121.417546,29.65741815414491,121.4130309342093,宁波市直街37号(白岳社区卫生服务站北),http://www.dianping.com/shop/9231558
442,宁波联丰总店,0,0,0,0,0,29.867775,121.519868,29.87027059000873,121.5156046759956,宁波市联丰路17-25号,http://www.dianping.com/shop/18550947
443,长今食府,0,0,0,0,0,29.866742,121.548042,29.86931185851551,121.5438679691112,宁波市县学街111-1号,http://www.dianping.com/shop/6016769
444,香树湾,0,0,0,0,0,29.983564,121.437874,29.98584685034076,121.4333542603074,宁波市慈城古城新境以南、枫湾家园以西,http://www.dianping.com/shop/17527475
445,食来食往菜馆,0,0,0,0,0,29.865964,121.521905,29.86846561885674,121.5176488774939,宁波市环城西路379号宏通苑旁夜宵一条街,http://www.dianping.com/shop/18130735
446,美食美客,0,0,0,0,0,29.945577,121.784144,29.94803559825845,121.7799021101665,宁波市801县道,http://www.dianping.com/shop/9217662
447,辣府公馆,0,0,0,0,0,29.876299,121.554326,29.8788817875715,121.5501677099534,宁波市和义路102弄,http://www.dianping.com/shop/19176913
448,KK便当店,0,0,0,0,0,29.897761,121.537221,29.90030300152229,121.5330127623189,宁波市育才路106号,http://www.dianping.com/shop/9235109
449,小陆饭店,0,0,0,0,0,29.809454,121.732819,29.81191335544266,121.7285625347277,宁波市东吴中路,http://www.dianping.com/shop/9235753
450,阿旺饭店,0,0,0,0,0,29.869689,121.507523,29.87214771601793,121.5032158169715,宁波市联丰中路88号,http://www.dianping.com/shop/17254716
451,金鑫饭店(联丰中路店),0,0,0,0,0,29.869689,121.507523,29.87214771601793,121.5032158169715,宁波市联丰中路88号,http://www.dianping.com/shop/9208258
452,五姐酒店,0,0,0,0,0,29.919827,121.446356,29.92212456269017,121.4418571647166,宁波市施家漕路,http://www.dianping.com/shop/9210933
453,悦相圆,0,0,0,0,0,29.869539,121.506135,29.87199353721983,121.5018228617443,宁波市联丰中路316号,http://www.dianping.com/shop/9241395
454,家乡大排档,0,0,0,0,0,29.877903,121.538113,29.88044828511038,121.5339091090198,宁波市卖鱼路,http://www.dianping.com/shop/21274025
455,食香阁,0,0,0,0,0,29.843864,121.523395,29.84637144610076,121.519145774925,宁波市段塘东路92号,http://www.dianping.com/shop/17479068
456,美味思饭店,0,0,0,0,0,29.85619,121.539566,29.85874031111756,121.5353682843222,宁波市三市路,http://www.dianping.com/shop/9227842
457,李宅饼铺,0,0,0,0,0,29.854366,121.53604,29.8569074101774,121.5318315506439,宁波市三市路265号,http://www.dianping.com/shop/9231124
458,好再来餐厅,0,0,0,0,0,29.845022,121.524868,29.84753356376068,121.520623704912,宁波市粮丰街308号,http://www.dianping.com/shop/9245511
459,建立家常菜馆,0,0,0,0,0,29.897391,121.540685,29.89994177990396,121.5364873658888,宁波市文教路106号,http://www.dianping.com/shop/9199847
460,一家人饭店,0,0,0,0,0,29.865243,121.522116,29.86774527365534,121.5178606627733,宁波市环城西路南段389号,http://www.dianping.com/shop/18773434
461,阿桂大饼店,0,0,0,0,0,29.852364,121.530346,29.85489032314871,121.5261194227851,宁波市新典路96号,http://www.dianping.com/shop/9250121
462,毛记山味馆,0,0,0,0,0,29.878031,121.501021,29.88046960664884,121.4966898773839,宁波市迎春路426号,http://www.dianping.com/shop/9212628
463,城南旧事,0,0,0,0,0,29.874452,121.539698,29.87700149175209,121.5354992249499,宁波市海曙区21码头广场内,http://www.dianping.com/shop/18044755
464,易家餐厅,0,0,0,0,0,29.869596,121.553839,29.87217818284148,121.549680019695,宁波市矸闸街146号,http://www.dianping.com/shop/6017083
465,天山煲庄,0,0,0,0,0,30.057028,121.151881,30.05933847000877,121.1474079934631,宁波市体育场路63号,http://www.dianping.com/shop/9210767
466,一佳土菜馆,0,0,0,0,0,29.892432,121.542041,29.89498634842511,121.5378477998064,宁波市范江岸路51号,http://www.dianping.com/shop/2099767
467,茶人谷农庄,0,0,0,0,0,29.81642,121.723432,29.81888767785139,121.7191823401082,宁波市东吴镇半溪坑,http://www.dianping.com/shop/9216201
468,蟹满楼饭店,0,0,0,0,0,29.871691,121.520924,29.87418942792736,121.5166640259418,宁波市环城西路南段158弄18号(好又多超市),http://www.dianping.com/shop/18428232
469,城池私房菜馆,0,0,0,0,0,29.876941,121.534336,29.879476514133,121.5301203579355,宁波市宁波市海曙区花池巷22号,http://www.dianping.com/shop/20895047
470,统达牛味馆,0,0,0,0,0,29.997555,121.240503,30.00000005334434,121.2361766906125,宁波市市场路,http://www.dianping.com/shop/17713256
471,忆江南金丝酥饼,0,0,0,0,0,29.85607,121.517268,29.85855872324646,121.5129965317864,宁波市丽园南路411号,http://www.dianping.com/shop/21604431
472,万口福(幸福店),0,0,0,0,0,29.867181,121.545402,29.86974476515702,121.5412205586402,宁波市县学街195号,http://www.dianping.com/shop/9231375
473,众乐汇,0,0,0,0,0,29.89056,121.518597,29.89305061804204,121.5143274058461,宁波市广安路217号,http://www.dianping.com/shop/9212151
474,四季餐厅,0,0,0,0,0,29.887147,121.520333,29.88964286231262,121.5160697305613,宁波市天天乐幼儿园西边,http://www.dianping.com/shop/17486623
475,海怡商务酒店,0,0,0,0,0,29.867986,121.532498,29.87051713246102,121.5282771798468,宁波市吴家塘路115号,http://www.dianping.com/shop/18132010
476,新海餐厅,0,0,0,0,0,29.866255,121.524208,29.86876321624257,121.5199597518052,宁波市宝善路205号,http://www.dianping.com/shop/9220877
477,喜洋洋饭店,0,0,0,0,0,29.843724,121.508971,29.84618885728609,121.5046710963465,宁波市启运路291号,http://www.dianping.com/shop/17523037
478,顺风美食馆,0,0,0,0,0,29.843724,121.508971,29.84618885728609,121.5046710963465,宁波市启运路291号,http://www.dianping.com/shop/17484166
479,皖北饭店,0,0,0,0,0,29.890604,121.500244,29.89303960980023,121.4959090815775,宁波市长乐村,http://www.dianping.com/shop/21615880
480,大罗饭店,0,0,0,0,0,29.890604,121.500244,29.89303960980023,121.4959090815775,宁波市长乐村,http://www.dianping.com/shop/21615848
481,方燕烤猪蹄,0,0,0,0,0,29.873236,121.552633,29.87581546338668,121.5484706598789,宁波市国医街(海曙口腔医院对面),http://www.dianping.com/shop/18602756
482,Animation,0,0,0,0,0,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市高鑫广场4楼406A室,http://www.dianping.com/shop/21655802
483,乡菜馆,0,0,0,0,0,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市农民街,http://www.dianping.com/shop/14155787
484,蜀香园,0,0,0,0,0,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市庐山菜场对面,http://www.dianping.com/shop/17627689
485,文华饭店,0,0,0,0,0,29.841509,121.522642,29.84401446523976,121.5183903819967,宁波市段塘南路,http://www.dianping.com/shop/9217643
486,杨记餐厅,0,0,0,0,0,29.765486,121.51395,29.76797410969667,121.5096741284827,宁波市明光路9号,http://www.dianping.com/shop/17555953
487,一品飘香馆,0,0,0,0,0,29.919415,121.788176,29.9218788983085,121.7839428309534,宁波市天目山路180号,http://www.dianping.com/shop/10490805
488,乡村美食,0,0,0,0,0,29.848039,121.504316,29.85048948819869,121.4999990939587,宁波市启运路,http://www.dianping.com/shop/17525557
489,山轩特色餐馆,0,0,0,0,0,29.865323,121.50305,29.86776848225182,121.4987271620593,宁波市古林镇薛家南路80号(近工商学院后门),http://www.dianping.com/shop/17829093
490,畲香府,0,0,0,0,0,29.844786,121.507872,29.84724746498514,121.5035680820693,宁波市启运路297号,http://www.dianping.com/shop/19524404
491,方桥人家,0,0,0,0,0,29.843807,121.441971,29.84610147097956,121.4374699540148,宁波市方欣北路15号(近方桥卫生院),http://www.dianping.com/shop/15877656
492,阿龙饭店,0,0,0,0,0,29.839977,121.512277,29.84245207718478,121.5079891855343,宁波市藕池菜场斜对门,http://www.dianping.com/shop/21499275
493,義季饭店,0,0,0,0,0,29.852186,121.530088,29.85471162853866,121.5258605893624,宁波市新典路93号,http://www.dianping.com/shop/21661994
494,新东方家常菜,0,0,0,0,0,29.888694,121.48484,29.89108421254734,121.480451454992,宁波市学院路928号,http://www.dianping.com/shop/9198160
495,依家灶房,0,0,0,0,0,29.863316,121.528124,29.86583544594214,121.5238891936457,宁波市宝善路143弄91号,http://www.dianping.com/shop/10491606
496,小卢饭店,0,0,0,0,0,29.785657,121.424639,29.78793672108668,121.4201185659576,宁波市荷晓东路428号(水荷园北),http://www.dianping.com/shop/9234394
497,红厨夫饭店,0,0,0,0,0,29.883052,121.497777,29.88548057259859,121.4934339121409,宁波市新园路76号,http://www.dianping.com/shop/17340314
498,安庆香辣菜馆,0,0,0,0,0,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市乡成大道,http://www.dianping.com/shop/17258403
499,人和饭店,0,0,0,0,0,29.870971,121.490413,29.8733783514825,121.4860450025692,宁波市阳光路38-4号,http://www.dianping.com/shop/17459671
500,阿拉酒店,0,0,0,0,0,29.899129,121.468589,29.9014749070655,121.464147912867,宁波市新丰路神舟学院对面,http://www.dianping.com/shop/9250011
501,老蔡美食店,0,0,0,0,0,29.852364,121.530346,29.85489032314871,121.5261194227851,宁波市新典路96号,http://www.dianping.com/shop/9201952
502,阿娜家常,0,0,0,0,0,29.876628,121.527732,29.87914555138883,121.5234948163332,宁波市白杨街8号,http://www.dianping.com/shop/9235592
503,人食府,0,0,0,0,0,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市客运中心附近,http://www.dianping.com/shop/9222068
504,惊悦,0,0,0,0,0,29.857336,121.552471,29.85991612468938,121.5483095076163,宁波市兴宁桥,http://www.dianping.com/shop/17649220
505,渔城香食府,0,0,0,0,0,29.889522,121.516898,29.8920076671961,121.5126225320385,宁波市望春徐家漕路,http://www.dianping.com/shop/8042507
506,斑竹山味馆,0,0,0,0,0,29.892215,121.544651,29.8947756311464,121.5404654174931,宁波市永丰北路213号(近范江岸路),http://www.dianping.com/shop/8701195
507,四美饭店,0,0,0,0,0,29.81071,121.734973,29.81316757871184,121.7307152328523,宁波市日月山水附近,http://www.dianping.com/shop/9203849
508,牛扒饭,0,0,0,0,0,29.866713,121.551096,29.86928959020887,121.5469301822703,宁波市海曙区开明街138号2楼2-10号,http://www.dianping.com/shop/21967644
509,湘西人家土菜馆,0,0,0,0,0,29.869554,121.486285,29.87194941552401,121.4819029207226,宁波市联丰中路,http://www.dianping.com/shop/10491761
510,好美味餐厅,0,0,0,0,0,29.842439,121.503029,29.84488602690351,121.4987079436889,宁波市机场路1854号,http://www.dianping.com/shop/9198051
511,陇门客栈,0,0,0,0,0,29.862131,121.539086,29.86467970505662,121.5348863502201,宁波市南站东路52号,http://www.dianping.com/shop/17416426
512,阿勇饭店,0,0,0,0,0,29.877783,121.537948,29.88032787028344,121.5337436104328,宁波市卖鱼路77号,http://www.dianping.com/shop/7314062
513,龙宾酒楼,0,0,0,0,0,29.982378,121.531297,29.98490194484953,121.527063088065,宁波市604县道,http://www.dianping.com/shop/9234487
514,和光饭店,0,0,0,0,0,29.882489,121.508423,29.88494970324808,121.504117998906,宁波市望春路476号,http://www.dianping.com/shop/9214426
515,聚仙楼酒店,0,0,0,0,0,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市衙西路23号附近,http://www.dianping.com/shop/10490397
516,灵山酒家旅社,0,0,0,0,0,29.982378,121.531297,29.98490194484953,121.527063088065,宁波市604县道,http://www.dianping.com/shop/9220175
517,秦朝假日酒店,0,0,0,0,0,29.870306,121.495249,29.87272772226707,121.490897996379,宁波市藕缆桥联丰中路577号,http://www.dianping.com/shop/9232828
518,黑龙江餐厅,0,0,0,0,0,29.88255,121.507464,29.88500780925355,121.5031555635037,宁波市望春路503号,http://www.dianping.com/shop/9230687
519,新联饭店,0,0,0,0,0,29.970671,121.534405,29.9732034752936,121.5301820548216,宁波市703县道,http://www.dianping.com/shop/9225783
520,邻舍饭店,0,0,0,0,0,29.875264,121.516435,29.87774905634794,121.5121590541623,宁波市海曙区丽园北路389号,http://www.dianping.com/shop/18068604
521,咸阿大酒家,0,0,0,0,0,29.867655,121.518507,29.87014661394949,121.5142389389163,宁波市民丰街11号,http://www.dianping.com/shop/6017262
522,丰收,0,0,0,0,0,29.872641,121.517513,29.87512939087583,121.5132410549902,宁波市蓝天路,http://www.dianping.com/shop/13753042
523,宁波大宇冷冻食品店,0,0,0,0,0,29.869519,121.510581,29.87198693125226,121.506284756865,宁波市联丰路268号,http://www.dianping.com/shop/4300269
524,临安小核桃(临安小核桃 厂家直销),0,0,0,0,0,29.892861,121.530471,29.89538528131644,121.5262415834385,宁波市翠柏西巷112号(海曙欧尚，翠柏西巷),http://www.dianping.com/shop/20777817
525,建海中式餐厅,0,0,0,0,0,29.868456,121.571387,29.87106833228669,121.5672656622496,宁波市中山东路531弄37号,http://www.dianping.com/shop/9204909
526,阿七餐厅,0,0,0,0,0,29.88374,121.511466,29.88620978525823,121.507171760711,宁波市望春路302号,http://www.dianping.com/shop/9234007
527,丽园饭店,0,0,0,0,0,29.887265,121.518953,29.8897568251919,121.5146849155476,宁波市丽园北路753号,http://www.dianping.com/shop/9240358
528,天天来餐馆,0,0,0,0,0,29.869897,121.518403,29.87238817201315,121.5141343944009,宁波市白云街223号,http://www.dianping.com/shop/9221863
529,美巢美食家,0,0,0,0,0,29.865495,121.556767,29.86808329339458,121.5526155526565,宁波市狮子街160号,http://www.dianping.com/shop/9239436
530,良康饭店,0,0,0,0,0,29.892391,121.541226,29.89494335029503,121.5370303835969,宁波市范江岸路69-2号,http://www.dianping.com/shop/9200964
531,舜杰大酒店,0,0,0,0,0,30.034564,121.134104,30.03684894327264,121.1296060725308,宁波市开丰路138号,http://www.dianping.com/shop/6017386
532,银都餐厅,0,0,0,0,0,29.868388,121.549792,29.87096165218427,121.5456225862818,宁波市大矸人民建安门诊部对面,http://www.dianping.com/shop/6016879
533,小俊饭店,0,0,0,0,0,29.902231,121.518759,29.90472155963415,121.5144890300544,宁波市丽园北路1720号,http://www.dianping.com/shop/9234721
534,雄起菜馆,0,0,0,0,0,29.856089,121.543532,29.85864905874545,121.5393460707188,宁波市尹江路20号,http://www.dianping.com/shop/9240423
535,咏利酒店,0,0,0,0,0,29.883454,121.50548,29.88590577415341,121.5011643881861,宁波市望春路609号,http://www.dianping.com/shop/9235977
536,寿春土菜,0,0,0,0,0,30.154764,121.297882,30.15717580687019,121.2935017602621,宁波市匡堰社坛庙路(近鸿达模具),http://www.dianping.com/shop/14694024
537,一市建国白枇杷,0,0,0,0,0,29.299836,121.432606,29.30231256020581,121.4281345561625,宁波市宁海县山庄,http://www.dianping.com/shop/18259801
538,优爱鲜花(海曙店),0,0,0,0,0,29.862811,121.548397,29.86538190568364,121.5442242546665,宁波市冷静街,http://www.dianping.com/shop/18538269
539,旺凯饭店,0,0,0,0,0,29.85607,121.517268,29.85855872324646,121.5129965317864,宁波市丽园南路泛亚中心(近公交中心),http://www.dianping.com/shop/5542461
540,新乐园大酒店,0,0,0,0,0,29.884242,121.529458,29.88676392773888,121.5252259401205,宁波市文化路227号,http://www.dianping.com/shop/10489504
541,阳光木屋饭店,0,0,0,0,0,29.899795,121.54341,29.90235232679239,121.5392202266854,宁波市北郊路173号,http://www.dianping.com/shop/10491357
542,扬州风味,0,0,0,0,0,29.859835,121.550032,29.8624097230622,121.5458639093037,宁波市解放南路4-2号,http://www.dianping.com/shop/9202287
543,三兴饭店,0,0,0,0,0,29.858277,121.525043,29.86078811146054,121.5207982338592,宁波市环城西路578弄-南段-2-1号,http://www.dianping.com/shop/9229322
544,向阳饭店,0,0,0,0,0,29.897979,121.46777,29.90032292102657,121.4633266058515,宁波市新丰路1,http://www.dianping.com/shop/9249460
545,正秀农庄,0,0,0,0,0,29.802236,122.001366,29.80469230888739,121.9972057761583,宁波市807乡道,http://www.dianping.com/shop/9202488
546,六八饭店,0,0,0,0,0,29.768376,121.513352,29.77086192817483,121.5090737770409,宁波市高压路20号,http://www.dianping.com/shop/9228698
547,汉伟酒店,0,0,0,0,0,29.882766,121.592152,29.88539610325465,121.5880548414406,宁波市中兴路39弄39-1号,http://www.dianping.com/shop/6017497
548,黄牛礁农家庭院,0,0,0,0,0,29.871678,121.499292,29.87411176264707,121.4949552269665,宁波市迎春路57号,http://www.dianping.com/shop/10490568
549,特色阜阳农家菜,0,0,0,0,0,29.866867,121.490755,29.8692756068926,121.4863885255997,宁波市新庄路345-25号,http://www.dianping.com/shop/10492361
550,阿波招待所饭店,0,0,0,0,0,29.880133,121.516721,29.88261863052451,121.5124456676352,宁波市望春路38-2号附近,http://www.dianping.com/shop/10491578
551,南呈油赞子,0,0,0,0,0,29.874529,121.547373,29.87709687716865,121.543196503316,宁波市府桥街28-11号,http://www.dianping.com/shop/22420613
552,长明饭店,0,0,0,0,0,30.078383,121.55731,30.08096723316037,121.5531428799613,宁波市凤鸣路(近龙裕路),http://www.dianping.com/shop/8895803
553,阿汤饭店,0,0,0,0,0,29.772213,121.967123,29.77476973268385,121.9630630255863,宁波市白峰海峰路5号(白峰菜场旁),http://www.dianping.com/shop/8936226
554,妙鲜阁,0,0,0,0,0,29.854378,121.535531,29.85691807950287,121.531320949581,宁波市三市路286号,http://www.dianping.com/shop/9201119
555,宝庆饭店,0,0,0,0,0,29.854885,121.537757,29.85743081104359,121.5335538525875,宁波市三市路221号,http://www.dianping.com/shop/9208841
556,清风饭店,0,0,0,0,0,29.883124,121.507004,29.88558039139114,121.5026938707692,宁波市望春路538号,http://www.dianping.com/shop/9208858
557,任意点,0,0,0,0,0,29.842439,121.503029,29.84488602690351,121.4987079436889,宁波市机场路1848号,http://www.dianping.com/shop/9230380
558,苗圃饭店,0,0,0,0,0,29.873207,121.532158,29.87573690369038,121.5279356612175,宁波市苗圃路134号,http://www.dianping.com/shop/9200920
559,好乐味(咏归店),0,0,0,0,0,29.874556,121.534209,29.87709131311371,121.5299931444722,宁波市咏归路24-2号,http://www.dianping.com/shop/9240909
560,四季家常菜,0,0,0,0,0,29.865964,121.521905,29.86846561885674,121.5176488774939,宁波市环城西路379号,http://www.dianping.com/shop/9204345
