id,pk,NAME,REC_DATE,CLASS,LAT84,LNG84
2116,2,外婆家(天一店),2014,4,29.8734038138828,121.550024787322
2119,4,金橘餐厅(东门银泰店),2014,4,29.8720984629079,121.55387521805
2121,5,曹操餐厅,2014,4,29.8709616521843,121.545622586282
2128,6,宁海食府(孝闻街店),2014,4,29.879436823209,121.539369484371
2132,7,贴阁碧(南塘店),2014,4,29.8584387853466,121.536757479325
2135,8,绿茶餐厅,2014,4,29.871124704129,121.55397152052
2139,9,贴阁碧(东渡路店),2014,4,29.8710288289866,121.554566912461
2142,10,贴阁碧(月湖盛园店),2014,4,29.8660844127107,121.542700002366
2147,11,汉唐餐厅(天一广场店),2014,4,29.87219123751,121.549707086729
2152,12,贴阁碧(解放店),2014,4,29.874017511168,121.544734955755
2155,13,玲珑小镇(天一店),2014,4,29.8701975645451,121.552308648136
2160,14,贴阁碧(和义店),2014,4,29.8774067108189,121.548632949137
2167,15,宁海食府(望京路店),2014,4,29.880322056929,121.536606285225
2170,16,第二乐章(亿彩店),2014,4,29.8701975645451,121.552308648136
2172,17,王阿姨文昌油赞子(鼓楼里巷店),2014,4,29.8770965466794,121.543051101196
2174,18,遇见餐厅,2014,4,29.8941276343015,121.515378976102
2179,19,汤彩餐厅,2014,4,29.8772652435854,121.550347285716
2183,20,涌上外婆桥(南塘店),2014,4,29.8584387853466,121.536757479325
2185,21,皇家范,2014,4,29.8759767040716,121.551538322923
2188,22,涌煲记(亚细亚店),2014,4,29.8762198463261,121.551114265316
2193,23,上海小南国(天一广场店),2014,4,29.8714081062405,121.55060338617
2197,24,贰楼饭局,2014,4,29.8762523746547,121.542516683724
2199,25,南田雅叙(东门银泰店),2014,4,29.8726852793332,121.553796988226
2206,26,东福园饭店,2014,4,29.8766589160476,121.542327122355
2209,27,贴阁碧(翠柏店),2014,4,29.8813603508295,121.528593330394
2215,28,美宴摩登餐厅(月湖盛园店),2014,4,29.8662229644284,121.541641026746
2218,29,梅龙镇(南塘老街店),2014,4,29.8709616521843,121.545622586282
2224,30,汉唐餐厅(月湖盛园店),2014,4,29.8661788403297,121.543329738836
2227,31,美好饭店,2014,4,29.8661788403297,121.543329738836
2231,32,红灯笼龙凤饭店,2014,4,29.8772614613607,121.537924437581
2235,33,老院子风味餐厅,2014,4,29.8585507401302,121.537967052566
2240,34,老外婆渔村(联丰店),2014,4,29.8668323205737,121.498986161082
2242,35,绿茶致青春餐厅(天一酷购店),2014,4,29.8705896119878,121.548392875013
2244,36,海角时光餐厅,2014,4,29.8779018413056,121.541891803756
2250,38,都市厨房(天一店),2014,4,29.87219123751,121.549707086729
2252,39,阳光豪生大酒店中餐厅,2014,4,29.8838361001695,121.509584497926
2257,40,青花瓷主题餐厅,2014,4,29.8787185915657,121.53204447566
2262,41,衢州农家菜馆,2014,4,29.8613870313561,121.54416340607
2266,42,小城故事(天一广场店),2014,4,29.8722102610007,121.549719115461
2273,43,一茶一坐台湾特色餐餐厅(宁波天一乐购店),2014,4,29.871995576175,121.552370654865
2279,45,蟹满香(灵桥路店),2014,4,29.8614393663004,121.54386859623
2284,46,小城故事(月湖盛园店),2014,4,29.8661948613243,121.542899547747
2290,47,天港大酒店,2014,4,29.8748474965418,121.51670110107
2296,48,竹林人家(海曙776店),2014,4,29.8534524149312,121.519318797525
2298,49,南苑新芝宾馆芝苑餐厅,2014,4,29.890483277741,121.529872691631
2305,50,味道人家,2014,4,29.8676132394014,121.54534009548
2309,51,江南烟云,2014,4,29.8584387853466,121.536757479325
2311,52,美好饭店,2014,4,29.7086343447938,121.777549747256
2318,54,华侨豪生大酒店中餐厅,2014,4,29.8705639442202,121.534731410057
2320,55,浙海大酒店餐厅,2014,4,29.8721405185481,121.503482769204
2323,56,川味鱼香(天一广场莱迪美食城店),2014,5,30.182259423171,121.324173176298
2326,57,采采小食(亿彩购物中心店),2014,4,29.8701975645451,121.552308648136
2329,58,乡村酒店(天一店),2014,4,29.8740826610262,121.546633020447
2331,59,三当家,2014,4,29.8773326673775,121.542235813491
2338,60,蟹满香(城隍庙店),2014,4,29.8691322224982,121.547220955982
2342,61,城市桃花,2014,4,29.8584387853466,121.536757479325
2347,63,五丰堂,2014,4,29.859025973178,121.538076336071
2349,64,千岛湖鱼头馆,2014,4,29.8574829056817,121.53597220506
2351,65,天一人家,2014,4,29.8851341832763,121.518875744547
2353,66,绿茶致青春餐厅(亚细亚店),2014,4,29.8697592627601,121.547728226371
2355,67,疯炸机台湾鸡排(鼓楼店),2014,4,29.8784592264989,121.5420722659
2357,68,海俱大酒店中餐厅,2014,4,29.8717776129909,121.531896567587
2359,69,老纪厨房,2014,4,29.8937899026484,121.515809496142
2365,70,好兄弟郭巨海鲜(西河总店),2014,4,29.8837244449991,121.536838707313
2370,71,江南美景大酒店(月湖店),2014,4,29.8682042546078,121.544460673782
2377,72,翡翠轩中餐厅,2014,4,29.8801734833168,121.548598641812
2379,73,军基厨·饭普军校(鼓楼店),2014,4,29.8782798892808,121.542792289423
2381,74,魔石咕噜鱼,2014,4,29.87217455699,121.554458570938
