id,pk,NAME,REC_DATE,CLASS,LAT84,LNG84
3718,1509,恒涛食府(鄞县大道店),2010,3,29.8267704621585,121.499676860653
3737,1519,锦江大厨,2010,4,29.8406164733665,121.561808907595
3769,1548,福泉山寨,2010,4,29.8709616521843,121.545622586282
3804,1575,阿明农家乐,2010,1,29.7969757512458,121.257302412773
3830,1600,孝伦饭店,2010,2,29.8076424231176,121.79090868944
3855,1621,宏阳大酒店餐厅,2010,4,29.7826624672329,121.364791759102
3860,1633,潇洒饭店,2010,3,29.8536399949169,121.521643659496
3875,1664,凤格名厨,2010,2,29.8330064387359,121.553420243128
3913,1732,老船夫,2010,2,29.8289308456541,121.540804621099
3941,2173,老板娘新光大酒店中餐厅,2010,3,29.9121979779741,121.852512883452
3964,2184,网岙农家乐,2010,1,29.6069334751705,121.333483403781
3970,2185,碧秀山庄,2010,3,29.882809261068,121.815264095216
3983,2189,福瑞祥—邻家厨房,2010,3,29.9120575930291,121.849308486642
4009,2206,老员外私房菜馆(九峰北路店),2010,3,29.8904764955379,121.844690185013
4013,2208,老板娘餐饮城,2010,4,29.9222325820262,121.821787210836
4030,2225,和记餐饮,2010,3,29.8990332613002,121.844227387756
4053,2257,小醉阁,2010,3,29.9113508088274,121.855466584321
4092,2486,竹林农家菜馆,2010,5,30.0354295947843,121.548136096186
4116,2495,九龙阁中餐厅,2010,5,30.0342370443518,121.538606905593
4181,2537,新一串红酒店,2010,3,29.9565291534885,121.717490944559
