id,pk,NAME,REC_DATE,CLASS,LAT84,LNG84
2115,2,外婆家(天一店),2013,4,29.8734038138828,121.550024787322
2127,6,宁海食府(孝闻街店),2013,4,29.879436823209,121.539369484371
2131,7,贴阁碧(南塘店),2013,4,29.8584387853466,121.536757479325
2134,8,绿茶餐厅,2013,4,29.871124704129,121.55397152052
2138,9,贴阁碧(东渡路店),2013,4,29.8710288289866,121.554566912461
2141,10,贴阁碧(月湖盛园店),2013,4,29.8660844127107,121.542700002366
2146,11,汉唐餐厅(天一广场店),2013,4,29.87219123751,121.549707086729
2151,12,贴阁碧(解放店),2013,4,29.874017511168,121.544734955755
2154,13,玲珑小镇(天一店),2013,4,29.8701975645451,121.552308648136
2159,14,贴阁碧(和义店),2013,4,29.8774067108189,121.548632949137
2166,15,宁海食府(望京路店),2013,4,29.880322056929,121.536606285225
2169,16,第二乐章(亿彩店),2013,4,29.8701975645451,121.552308648136
2178,19,汤彩餐厅,2013,4,29.8772652435854,121.550347285716
2182,20,涌上外婆桥(南塘店),2013,4,29.8584387853466,121.536757479325
2187,22,涌煲记(亚细亚店),2013,4,29.8762198463261,121.551114265316
2192,23,上海小南国(天一广场店),2013,4,29.8714081062405,121.55060338617
2196,24,贰楼饭局,2013,4,29.8762523746547,121.542516683724
2205,26,东福园饭店,2013,4,29.8766589160476,121.542327122355
2208,27,贴阁碧(翠柏店),2013,4,29.8813603508295,121.528593330394
2214,28,美宴摩登餐厅(月湖盛园店),2013,4,29.8662229644284,121.541641026746
2217,29,梅龙镇(南塘老街店),2013,4,29.8709616521843,121.545622586282
2223,30,汉唐餐厅(月湖盛园店),2013,4,29.8661788403297,121.543329738836
2226,31,美好饭店,2013,4,29.8661788403297,121.543329738836
2230,32,红灯笼龙凤饭店,2013,4,29.8772614613607,121.537924437581
2234,33,老院子风味餐厅,2013,4,29.8585507401302,121.537967052566
2239,34,老外婆渔村(联丰店),2013,4,29.8668323205737,121.498986161082
2249,38,都市厨房(天一店),2013,4,29.87219123751,121.549707086729
2256,40,青花瓷主题餐厅,2013,4,29.8787185915657,121.53204447566
2261,41,衢州农家菜馆,2013,4,29.8613870313561,121.54416340607
2265,42,小城故事(天一广场店),2013,3,29.8722102610007,121.549719115461
2272,43,一茶一坐台湾特色餐餐厅(宁波天一乐购店),2013,4,29.871995576175,121.552370654865
2278,45,蟹满香(灵桥路店),2013,4,29.8614393663004,121.54386859623
2283,46,小城故事(月湖盛园店),2013,3,29.8661948613243,121.542899547747
2289,47,天港大酒店,2013,4,29.8748474965418,121.51670110107
2295,48,竹林人家(海曙776店),2013,4,29.8534524149312,121.519318797525
2304,50,味道人家,2013,4,29.8676132394014,121.54534009548
