id,pk,NAME,REC_DATE,CLASS,LAT84,LNG84
2114,2,外婆家(天一店),2012,4,29.8734038138828,121.550024787322
2126,6,宁海食府(孝闻街店),2012,4,29.879436823209,121.539369484371
2130,7,贴阁碧(南塘店),2012,4,29.8584387853466,121.536757479325
2137,9,贴阁碧(东渡路店),2012,4,29.8710288289866,121.554566912461
2145,11,汉唐餐厅(天一广场店),2012,3,29.87219123751,121.549707086729
2150,12,贴阁碧(解放店),2012,4,29.874017511168,121.544734955755
2158,14,贴阁碧(和义店),2012,4,29.8774067108189,121.548632949137
2165,15,宁海食府(望京路店),2012,4,29.880322056929,121.536606285225
2177,19,汤彩餐厅,2012,4,29.8772652435854,121.550347285716
2181,20,涌上外婆桥(南塘店),2012,4,29.8584387853466,121.536757479325
2191,23,上海小南国(天一广场店),2012,4,29.8714081062405,121.55060338617
2195,24,贰楼饭局,2012,4,29.8762523746547,121.542516683724
2204,26,东福园饭店,2012,4,29.8766589160476,121.542327122355
2213,28,美宴摩登餐厅(月湖盛园店),2012,4,29.8662229644284,121.541641026746
2222,30,汉唐餐厅(月湖盛园店),2012,3,29.8661788403297,121.543329738836
2229,32,红灯笼龙凤饭店,2012,4,29.8772614613607,121.537924437581
2233,33,老院子风味餐厅,2012,4,29.8585507401302,121.537967052566
2238,34,老外婆渔村(联丰店),2012,4,29.8668323205737,121.498986161082
2248,38,都市厨房(天一店),2012,4,29.87219123751,121.549707086729
2255,40,青花瓷主题餐厅,2012,4,29.8787185915657,121.53204447566
2260,41,衢州农家菜馆,2012,4,29.8613870313561,121.54416340607
2264,42,小城故事(天一广场店),2012,2,29.8722102610007,121.549719115461
2271,43,一茶一坐台湾特色餐餐厅(宁波天一乐购店),2012,3,29.871995576175,121.552370654865
2277,45,蟹满香(灵桥路店),2012,3,29.8614393663004,121.54386859623
2282,46,小城故事(月湖盛园店),2012,3,29.8661948613243,121.542899547747
2288,47,天港大酒店,2012,3,29.8748474965418,121.51670110107
2294,48,竹林人家(海曙776店),2012,4,29.8534524149312,121.519318797525
2303,50,味道人家,2012,2,29.8676132394014,121.54534009548
2307,51,江南烟云,2012,4,29.8584387853466,121.536757479325
2316,54,华侨豪生大酒店中餐厅,2012,4,29.8705639442202,121.534731410057
2336,60,蟹满香(城隍庙店),2012,3,29.8691322224982,121.547220955982
2340,61,城市桃花,2012,3,29.8584387853466,121.536757479325
2345,63,五丰堂,2012,4,29.859025973178,121.538076336071
2363,70,好兄弟郭巨海鲜(西河总店),2012,4,29.8837244449991,121.536838707313
2368,71,江南美景大酒店(月湖店),2012,4,29.8682042546078,121.544460673782
2375,72,翡翠轩中餐厅,2012,4,29.8801734833168,121.548598641812
2383,75,三市里胡同餐厅,2012,4,29.8584387853466,121.536757479325
2389,77,格威咖啡(灵桥路店),2012,3,29.8680875399367,121.554315562843
2400,80,浙一家格纳多餐厅(盛园店),2012,3,29.8658043170454,121.542214670875
2405,81,银苑饭店,2012,3,29.8778464740073,121.537533236829
2418,87,雍盛阁,2012,4,29.86575692386,121.542477408546
2423,88,春晓食府酒店,2012,4,29.8580499446525,121.537217879266
2429,89,乡村酒店(马园路店),2012,3,29.870514766219,121.532311964282
2437,92,江枫渔家,2012,4,29.8463535555553,121.50457474
2449,99,艾尚餐厅(天一店),2012,4,29.8695628788406,121.563397723472
2461,103,云海宾馆,2012,4,29.8625909167443,121.541518971261
2466,104,阿英饭店,2012,3,29.8793877678419,121.509727360892
2476,107,山水人家(海曙776店),2012,3,29.8534524149312,121.519318797525
2484,111,膳塘,2012,4,29.8574829056817,121.53597220506
2490,112,春鹤饭店,2012,4,29.881305386645,121.541346997052
2499,117,宜宾燃面(灵桥路店),2012,4,29.8613811054668,121.545095933922
2507,120,宁波饭店中餐厅,2012,3,29.8719168093731,121.532749211284
2513,121,潮头阁,2012,3,29.9011205234174,121.539698709552
2518,123,雨花石郭巨海鲜(繁景店),2012,3,29.893813562797,121.528912358808
2524,124,牛家村,2012,5,29.9801379209331,121.445071159911
2536,132,山味馆,2012,4,29.8586607007535,121.537543795671
2553,147,大宋海鲜排档,2012,3,29.8727863878552,121.545552253246
2557,148,宁波饭店明州厅,2012,4,29.8719168093731,121.532749211284
2572,157,新金星宾馆中餐厅,2012,4,29.8692713795132,121.521440723853
2577,160,稻花香酒店,2012,2,29.878001943388,121.527627483713
2582,161,鼓楼食府,2012,2,29.8762523746547,121.542516683724
2600,176,维多利大酒店,2012,4,29.8931813684256,121.485731306421
2604,179,老京都,2012,6,29.2999357061148,121.428612403546
2605,180,原食部落(天一店),2012,4,29.870362917393,121.554059787044
2615,188,芝新餐馆,2012,3,29.8888031803214,121.535629677883
2616,189,新园宾馆中餐厅,2012,2,29.8714909053158,121.544844452613
2619,190,富浩饭店,2012,3,29.8680438959721,121.54474445598
2633,200,新远洋大酒店,2012,4,29.8939761963581,121.521146751573
2639,204,青瓦阁餐厅,2012,4,29.8858158946289,121.496215757551
2643,206,胖胖饭店,2012,4,29.8836221767317,121.532762317965
2650,211,张星记,2012,3,29.8584387853466,121.536757479325
2660,221,小皇帝砂锅店,2012,3,29.8682174784316,121.546847049134
2662,222,林记全牛馆,2012,3,29.8723306123498,121.55557411661
2665,226,差眼饭店,2012,2,29.8540877021715,121.520842921749
2676,250,金狮美食城,2012,4,29.8646939184444,121.519764413897
2683,271,蓝天餐馆,2012,3,29.8730941343782,121.519672427428
2687,277,西凤大酒店,2012,4,29.8931813684256,121.485731306421
2709,603,BABY DOLL(和义店),2012,4,29.8762284346025,121.550908758786
2721,614,涌上外婆桥(百丈东路店),2012,4,29.8641301887811,121.571564218026
