id,pk,NAME,REC_DATE,CLASS,LAT84,LNG84
2299,49,南苑新芝宾馆芝苑餐厅,2015,4,29.890483277741,121.529872691631
2306,50,味道人家,2015,4,29.8676132394014,121.54534009548
2310,51,江南烟云,2015,4,29.8584387853466,121.536757479325
2312,52,美好饭店,2015,4,29.7086343447938,121.777549747256
2313,53,原味餐厅,2015,4,29.8584387853466,121.536757479325
2319,54,华侨豪生大酒店中餐厅,2015,4,29.8705639442202,121.534731410057
2321,55,浙海大酒店餐厅,2015,4,29.8721405185481,121.503482769204
2324,56,川味鱼香(天一广场莱迪美食城店),2015,5,30.182259423171,121.324173176298
2327,57,采采小食(亿彩购物中心店),2015,4,29.8701975645451,121.552308648136
2330,58,乡村酒店(天一店),2015,4,29.8740826610262,121.546633020447
2332,59,三当家,2015,4,29.8773326673775,121.542235813491
2339,60,蟹满香(城隍庙店),2015,4,29.8691322224982,121.547220955982
2343,61,城市桃花,2015,4,29.8584387853466,121.536757479325
2344,62,贴阁碧(高鑫广场店),2015,4,29.8991299350203,121.520432922468
2348,63,五丰堂,2015,4,29.859025973178,121.538076336071
2350,64,千岛湖鱼头馆,2015,4,29.8574829056817,121.53597220506
2352,65,天一人家,2015,4,29.8851341832763,121.518875744547
2354,66,绿茶致青春餐厅(亚细亚店),2015,4,29.8697592627601,121.547728226371
2356,67,疯炸机台湾鸡排(鼓楼店),2015,4,29.8784592264989,121.5420722659
2358,68,海俱大酒店中餐厅,2015,4,29.8717776129909,121.531896567587
2360,69,老纪厨房,2015,4,29.8937899026484,121.515809496142
2366,70,好兄弟郭巨海鲜(西河总店),2015,4,29.8837244449991,121.536838707313
2371,71,江南美景大酒店(月湖店),2015,4,29.8682042546078,121.544460673782
2378,72,翡翠轩中餐厅,2015,3,29.8801734833168,121.548598641812
2380,73,军基厨·饭普军校(鼓楼店),2015,4,29.8782798892808,121.542792289423
2382,74,魔石咕噜鱼,2015,4,29.87217455699,121.554458570938
2386,75,三市里胡同餐厅,2015,4,29.8584387853466,121.536757479325
2388,76,叶叶食府,2015,4,29.8800325802361,121.525331827472
2392,77,格威咖啡(灵桥路店),2015,4,29.8680875399367,121.554315562843
2395,78,侬家大院,2015,4,29.8626126373204,121.51408300078
2398,79,煲煲饭,2015,5,30.182259423171,121.324173176298
2403,80,浙一家格纳多餐厅(盛园店),2015,4,29.8658043170454,121.542214670875
2408,81,银苑饭店,2015,4,29.8778464740073,121.537533236829
2410,83,小岛人家,2015,4,29.8778962861403,121.543396993024
2412,84,衢州农家菜,2015,4,29.8908027769744,121.520237929074
2415,86,东唐小镇(联丰店),2015,4,29.8741117626471,121.494955226966
2426,88,春晓食府酒店,2015,3,29.8580499446525,121.537217879266
2432,89,乡村酒店(马园路店),2015,4,29.870514766219,121.532311964282
2435,90,家和木水果连锁超市(天一和义大道店),2015,4,29.8764844720163,121.550934802685
2440,92,江枫渔家,2015,4,29.8463535555553,121.50457474
2442,93,永耀大酒店中餐厅,2015,4,29.8742158997135,121.547683757351
2444,94,海鲜超市,2015,2,29.8662039423749,121.541630999999
2447,96,鼓楼新时代美食小吃广场,2015,4,29.8783828127434,121.542324979288
2452,99,艾尚餐厅(天一店),2015,4,29.8695628788406,121.563397723472
2455,101,竹林人家,2015,4,29.889501650337,121.548436485911
2458,102,小鱼驿站衢州餐厅,2015,4,29.8682445554099,121.552755875529
2464,103,云海宾馆,2015,4,29.8625909167443,121.541518971261
2469,104,阿英饭店,2015,4,29.8793877678419,121.509727360892
2471,105,海味人家,2015,4,29.8893296606825,121.525905969194
2473,106,诚池私房家常菜馆,2015,4,29.879476514133,121.530120357936
2479,107,山水人家(海曙776店),2015,4,29.8534524149312,121.519318797525
2483,108,亚洲华园宾馆中餐厅,2015,4,29.8706920672956,121.532820530108
2487,111,膳塘,2015,4,29.8574829056817,121.53597220506
2494,113,一页厨房(天一店),2015,4,29.8731560633515,121.549164640426
2496,114,奇迹骨头饭,2015,4,29.8882741047126,121.535189388861
2498,115,米道好广式肠粉(恒茂广场店),2015,4,29.8925055728605,121.517748289278
2501,117,宜宾燃面(灵桥路店),2015,4,29.8613811054668,121.545095933922
2502,118,七欣天波格力蟹(宁波六店),2015,4,29.8637576318648,121.57024018832
2505,119,卤泰卤味鸡爪(城隍庙店),2015,4,29.8683234466676,121.54637178802
2510,120,宁波饭店中餐厅,2015,4,29.8719168093731,121.532749211284
2527,124,牛家村,2015,4,29.9801379209331,121.445071159911
2529,126,锦庭,2015,3,29.8582434523035,121.537430493787
2530,127,老外婆,2015,4,29.8709616521843,121.545622586282
2533,129,保国寺桂苑餐厅,2015,5,29.9823728262894,121.515991997288
2535,131,70年代家常菜,2015,4,29.8676038553487,121.552375013367
2540,134,老地方烧烤,2015,4,29.867854105172,121.552511320963
2543,138,海航饭店,2015,4,29.9024503437148,121.522760497519
2547,143,豫香楼信阳特色土菜,2015,4,29.8677684822518,121.498727162059
2548,144,贝果立 Bakery cafe(天一店二店),2015,4,29.8718433805338,121.55075272126
2550,145,传世骨头饭(宝善店),2015,4,29.8682063972847,121.520363165869
2560,149,衢州农家小灶,2015,4,29.8550208235546,121.525574626308
2563,151,阿财煲,2015,4,29.8579875211761,121.522295501882
2565,152,传世骨头饭(狮子街店),2015,4,29.8682168890991,121.552412053843
2569,154,米道好广式肠粉(城隍庙店),2015,4,29.8688387217405,121.547446567652
2571,155,邻家食堂,2015,4,29.8739688479536,121.543103494815
2574,158,蟹之味,2015,4,29.8937899026484,121.515809496142
2580,160,稻花香酒店,2015,4,29.878001943388,121.527627483713
2586,163,全德福小吃城,2015,3,29.8692895902089,121.54693018227
2589,165,传世骨头饭(国医店),2015,4,29.8763083222565,121.547941258061
2591,166,丽园小海鲜,2015,4,29.8930579400633,121.51684513546
2592,167,暖洋洋湘川土菜馆,2015,3,29.8726934182715,121.49280773427
2594,169,宁波桥头虾腊年糕(海曙店),2015,4,29.8847672429548,121.5188898221
2595,171,君顶华悦俱乐部,2015,4,29.8516663989381,121.537218388868
2596,172,妙香食府,2015,4,29.8659827068198,121.542389144326
2602,176,维多利大酒店,2015,2,29.8931813684256,121.485731306421
2603,178,山语人家,2015,4,29.851187925281,121.509842035834
2608,180,原食部落(天一店),2015,4,29.870362917393,121.554059787044
2611,186,千岛湖土菜馆,2015,4,29.8714881110438,121.511713995259
2614,187,老灶头地锅城,2015,2,29.8686855035196,121.54781052481
2627,192,开心食府,2015,3,29.8955186885272,121.533978118327
2636,201,沈氏祖传老宁波油赞子,2015,4,29.8660572431514,121.544394664918
2641,204,青瓦阁餐厅,2015,3,29.8858158946289,121.496215757551
2648,208,中央楼,2015,4,29.8578129794142,121.536818711608
2649,209,衢州厨子,2015,4,29.8613757714317,121.544047089464
2655,213,牛蛮香(大梁街),2015,4,29.8730503927999,121.54465581827
2661,221,小皇帝砂锅店,2015,4,29.8682174784316,121.546847049134
2669,232,里山人农家菜,2015,2,29.9391879150405,121.498250678295
2672,233,望京酒楼,2015,4,29.8821634895738,121.534816744894
2679,259,甬江人农家大食堂,2015,4,29.8709616521843,121.545622586282
2686,276,府城隍庙,2015,3,29.8701702717763,121.545427125866
2690,278,旺千家(鼓楼店),2015,4,29.876974192654,121.542455455591
2692,286,小梁饭店,2015,4,29.8738712837022,121.545079898813
2699,312,耕渔庄酒楼,2015,5,29.9820153343559,121.609006811394
2705,326,活鲜煮,2015,4,29.854316208492,121.520674333058
2712,603,BABY DOLL(和义店),2015,4,29.8762284346025,121.550908758786
2714,605,山沟沟衢州土菜,2015,3,29.8613846061829,121.544870325148
2717,612,外婆家(世纪东方店),2015,4,29.8645910467176,121.589931689668
2719,613,1818餐厅,2015,4,29.8697191509571,121.565632876098
2724,614,涌上外婆桥(百丈东路店),2015,4,29.8641301887811,121.571564218026
2726,615,涌上外婆桥(世纪东方店),2015,4,29.8645910467176,121.589931689668
2728,616,渔沧米缸(世纪东方店),2015,4,29.8645910467176,121.589931689668
2736,617,贴阁碧(百丈东路店),2015,4,29.8661635560121,121.567204944191
2739,618,鸡毛兑糖粗菜馆,2015,4,29.8639474475477,121.581299695121
2746,619,涌上外婆桥(镇安街店),2015,4,29.8649514212251,121.558595355508
2749,620,汉唐餐厅(世纪东方店),2015,4,29.8643150339049,121.589842658014
2755,621,涌上外婆桥(常青藤店),2015,4,29.8835648257913,121.587215386523
2762,622,竹林人家(常青藤店),2015,4,29.8840383629236,121.588504254452
2765,623,汉雅凯利时尚餐厅,2015,4,29.8709584269279,121.608500732485
2769,624,甬江壹号,2015,4,29.8873554686051,121.567303441354
2771,625,甬尚人家私菜馆(书城店),2015,4,29.879187552573,121.560995225373
2776,626,上海小南国(东部新城店),2015,4,29.8709616521843,121.545622586282
2781,627,阿毛饭店,2015,4,29.8661207442272,121.567342185285
2782,628,老墙门(江东店),2015,4,29.8848592200858,121.588264027468
2784,629,阿毛饭店(文化广场店),2015,4,29.8590039811267,121.612573035993
2788,630,竹林人家(中山东路店),2015,4,29.8652115749801,121.584665792833
2792,631,和堂悦宴,2015,4,29.8859921698841,121.617042268353
2794,632,宁波私家菜,2015,4,29.8858788451318,121.616186849716
2801,633,蟹满香(彩虹店),2015,4,29.8635717858029,121.56243733539
2803,634,海天楼中餐厅.甬菜,2015,4,29.8736841341018,121.606424060411
2808,635,甬记餐厅(世纪东方店),2015,4,29.8645910467176,121.589931689668
2809,636,华滋园,2015,4,29.8665400009614,121.566093956902
2816,637,锦绣人家主题餐厅,2015,4,29.8585004434131,121.580803604292
2821,638,E见如故海鲜吧(江东店),2015,4,29.8840680265282,121.587716709005
2823,639,阿尔卑斯庄园,2015,4,29.8515177368364,121.639606883564
2830,640,理想主义时尚餐厅,2015,4,29.8674936111156,121.586894413486
2836,641,江南美景大酒店(江东店),2015,4,29.863285805295,121.575820316825
2839,642,薄荷餐厅,2015,5,30.0055792874956,121.148205818674
2841,643,千岛湖味道-排岭土菜馆,2015,4,29.8624176950305,121.580173617777
2843,644,粗菜馆,2015,4,29.869016306772,121.567153629862
2845,645,研磨时光,2015,4,29.8600645042668,121.613206630914
2847,647,九膳源和丰馆,2015,4,29.8877090493169,121.567750181928
2850,648,汉通海鲜大酒店(和丰店),2015,4,29.888825340027,121.568012540592
2855,649,香格里拉大酒店香宫中餐厅,2015,4,29.869826411825,121.557611847717
2860,650,恒涛名厨(兴宁店),2015,4,29.859651613664,121.549987785159
2862,651,衢州人家（衢州土家菜馆）,2015,4,29.8764110624075,121.578047078226
2866,652,和丰花园酒店和壁轩中餐厅,2015,4,29.8856132830908,121.566371945778
2868,653,章记稻园,2015,4,29.8742765827471,121.6005394428
2873,654,汉唐餐厅(波特曼店),2015,4,29.8679615115046,121.565110061848
2878,655,御宴府大酒店,2015,4,29.8552053090747,121.56438773124
2880,656,元一私房煲仔饭,2015,4,29.8799762116004,121.577321913951
2886,657,甬尚人家私菜馆,2015,4,29.8592022363295,121.57132423985
2892,658,老外婆渔村(江东店),2015,4,29.8912385373819,121.583735916837
2897,659,新晴小阁小资餐厅(国际金融中心店),2015,4,29.8706673222531,121.610712958954
2900,660,天港禧悦酒店悦中餐厅,2015,4,29.8693729183015,121.600211803518
2902,661,食悦香,2015,4,29.867813478157,121.620234294966
2904,662,嵊州风味滋味馆(甬港店),2015,4,29.8638491348655,121.569841544334
2906,663,酒足饭饱,2015,4,29.8624176950305,121.580173617777
2909,664,阿六头海鲜,2015,4,29.8785706521251,121.571004218299
2915,665,甬上老娘舅,2015,4,29.857347429439,121.593272973361
2919,666,米多砂锅馆(宋诏桥),2015,4,29.8493183998783,121.561557719196
2921,667,洲际酒店陆园餐厅,2015,4,29.8875327662721,121.621910311531
2926,668,新倍司大酒店,2015,4,29.8621308906383,121.568006638251
2931,669,甬上老祥门,2015,3,29.8684091063185,121.596793302655
2934,670,海俱王府大酒店中餐厅,2015,4,29.85930258432,121.549961747649
2937,671,衢州土菜馆,2015,4,29.871030792948,121.600413689187
2939,672,谷雨堂,2015,4,29.8798546242216,121.622472412517
2941,673,青瓦阁,2015,4,29.8559944903393,121.553863465868
2945,674,天河长廊,2015,4,29.8812349235058,121.575015830448
2948,676,开元望海楼中餐厅,2015,4,29.8619748652865,121.576839730909
2954,679,中信宁波国际大酒店罗马厅,2015,4,29.8694704215761,121.556476372533
2957,680,衢州农家菜,2015,4,29.8906727169413,121.609769750605
2964,682,宏阳新城酒店,2015,4,29.8710492891264,121.606433265823
2967,683,江山土菜馆,2015,4,29.858880395019,121.593658014152
2976,686,文鼎玺悦宴会酒店(中信泰富店),2015,4,29.8742625853247,121.587734493782
2977,687,象山小海鲜,2015,4,29.8595651850478,121.558250041379
2979,688,甬上人家,2015,5,30.3115790548662,121.198908397643
2983,689,每天饭店,2015,3,29.8704916037622,121.563917639891
2989,690,特别饭店,2015,4,29.8826599930311,121.582229161374
2996,694,宁海粗菜馆,2015,4,29.8504802246039,121.574361359665
3001,697,衢州江郎山农家菜,2015,4,29.861685254635,121.56076614364
3004,698,水浒饭庄,2015,4,29.8706598665423,121.5641009726
3005,699,宁海湾小海鲜,2015,4,29.8496131767696,121.565394029742
3007,700,HOT COOKING特色餐厅,2015,4,29.8709616521843,121.545622586282
3008,701,东唐小镇,2015,4,29.8556021621627,121.553676057265
3010,703,江南印象大酒店餐厅,2015,4,29.8878187667344,121.590126976683
3017,706,沈家门大酒店,2015,4,29.8891229661195,121.58126267316
3018,707,新江南(餐厅店),2015,3,29.8929365316781,121.611710773301
3025,709,七欣天波格力蟹(宁波六店),2015,4,29.8637576318648,121.57024018832
3030,711,云宾饭店(江东店),2015,4,29.856762952351,121.551047643784
3038,713,江南小镇,2015,4,29.859664643423,121.550002821753
3040,714,家和木水果连锁超市(杨木碶路店),2015,4,29.8858788451318,121.616186849716
3041,716,老弄堂菜馆,2015,3,29.8626806555704,121.566383777962
3043,717,甬南至美,2015,4,29.8695566467667,121.601950862927
3046,719,汉唐餐厅(中信泰富店),2015,3,29.8742625853247,121.587734493782
3048,720,功夫煲仔,2015,4,29.8644652204284,121.570763957329
3050,722,新丽新哈尔滨啤酒美食广场,2015,4,29.8709616521843,121.545622586282
3059,726,山水人家(江东店),2015,3,29.8698280323111,121.597353324954
3063,729,舟山老潘海鲜,2015,4,29.8840305559258,121.586701965762
3065,730,衢州土菜馆,2015,4,29.8696169952756,121.56347687069
3068,735,嵊州小吃,2015,3,29.8963289079607,121.610771913752
3070,736,衢州妈妈菜,2015,4,29.8537606748794,121.560077355866
3073,738,江南古镇,2015,4,29.8925925085486,121.585518354737
3075,739,小强面馆,2015,4,29.863506390929,121.588047559851
3076,740,香村骨头煲(江东甬港店),2015,4,29.8623966832492,121.568626659989
3079,745,李氏黄焖鸡米饭,2015,4,29.8724989642404,121.586210493744
3082,746,亚太四季酒店四季餐厅,2015,4,29.8559944903393,121.553863465868
3087,752,上海特色菜饭(新天地店),2015,3,29.8735185548236,121.601068532045
3090,755,咸祥饭店,2015,4,29.8618555968865,121.588276847259
3092,756,传世骨头饭(兴宁店),2015,3,29.8553564414803,121.565172171087
3100,760,水晶芋,2015,4,29.8693458339992,121.565394472588
3102,761,宁歌饭店,2015,4,29.8822160328063,121.578387025557
3112,768,滋味馆(中兴路店),2015,4,29.8571355477915,121.574170570228
3114,769,欢唐沸腾鱼,2015,4,29.8553171307993,121.5541772523
3117,771,鄂西印象,2015,4,29.8587464049023,121.593662026335
3118,773,来一碗,2015,4,29.8650684907607,121.558640442496
3136,790,永兴老太婆饭店,2015,4,29.8480599748701,121.573026658876
3169,829,灵桥公社,2015,3,29.8908773381985,121.581902187889
3171,834,金霞饭店,2015,4,29.8716544670673,121.571351299167
3175,842,兄弟龙虾,2015,4,29.8584011210705,121.554821499572
3177,844,司丹尔咖啡,2015,2,29.8677196691871,121.564520991605
3182,863,浙西鱼头王,2015,3,29.8553052403468,121.553706151475
3188,870,香吧岛龙虾(新河店),2015,4,29.8592078711465,121.571015763742
3206,902,饭惯赞大食堂,2015,4,29.871310448432,121.59291171654
3208,1099,桃妆,2015,4,29.8835636473228,121.552232404939
3214,1100,怡乡春竹鲍鱼先生,2015,4,29.898743587571,121.562272230008
3218,1101,外婆家(来福士店),2015,4,29.8849032671983,121.554154856766
3225,1102,走马楼,2015,4,29.9857141785898,121.447872002701
3228,1103,涌上外婆桥(来福士店),2015,4,29.8849032671983,121.554154856766
3230,1104,宁海食府(北岸琴森店),2015,4,29.8933963017639,121.546947312945
3234,1105,涌上外婆桥(江北万达店),2015,4,29.929218540298,121.520347216109
3240,1106,竹林人家(江北店),2015,4,29.8911775676637,121.546094237268
3242,1107,滕头生态酒店(江北店),2015,4,29.9611591316422,121.496835852334
3247,1108,南田雅叙(江北万达店),2015,4,29.8273814345869,121.539725653251
3253,1109,老外婆渔村(江北店),2015,4,29.8996418103288,121.565109557317
3257,1110,宁海食府(日湖店),2015,4,29.8978742845373,121.557256850413
3261,1111,水上四季游轮餐厅,2015,4,29.8789059853934,121.556543775753
3263,1112,谢老家食堂,2015,4,29.894308335157,121.546983334969
3270,1113,美宴摩登餐厅(槐树路店),2015,4,29.8840476756054,121.549761282368
3272,1114,秦山陇水-西北菜,2015,4,29.9184563109345,121.526237723409
3274,1115,台海岸,2015,4,29.888856994628,121.560355153394
3276,1116,i觅小馆,2015,4,29.9009775265873,121.546750192668
3281,1117,汉唐餐厅(江北万达店),2015,4,29.9184563109345,121.526237723409
3284,1118,贴阁碧(北岸琴森店),2015,4,29.89501832266,121.547461528025
3286,1119,小城故事(江北万达店),2015,4,29.9184563109345,121.526237723409
3289,1120,老外婆渔村(孔浦店),2015,4,29.9124756195479,121.594020939417
3291,1121,蜗牛小镇,2015,4,29.9195838001378,121.527168668466
3296,1122,甬记餐厅(江北万达店),2015,4,29.9184563109345,121.526237723409
3298,1123,尚坐IPIEN餐厅(江北万达店),2015,4,29.9184563109345,121.526237723409
3301,1124,蟹满香(江北店),2015,4,29.9198329780541,121.526868672597
3304,1125,竹林人家(江北万达店),2015,4,29.9184563109345,121.526237723409
3310,1126,白沙码头海鲜广场,2015,3,29.8709616521843,121.545622586282
3313,1127,新晴小阁小资餐厅(慈城店),2015,4,29.9613609715096,121.438530388968
3316,1128,三江弄堂里,2015,4,29.8815937766669,121.557071732537
3323,1129,金港大酒店中餐厅,2015,4,29.8792224907892,121.554642437974
3329,1130,贴阁碧(庄桥店),2015,4,29.9267689224107,121.544641507798
3330,1131,屋里香老房文化餐厅,2015,4,29.8895114006309,121.545521843155
3333,1132,贴阁碧(甬江店),2015,4,29.9052802246543,121.578743625131
3340,1133,老墙门(江北店),2015,4,29.8864209536363,121.548029683689
3344,1134,句章楼大酒店,2015,5,29.9900423213529,121.446425344466
3349,1135,甬丰楼,2015,4,29.8867364175759,121.557591464777
3353,1137,九洲石锅鱼,2015,4,29.9384382257452,121.500673383874
3364,1140,洪塘大酒店,2015,5,29.9467384152242,121.49781852489
3367,1142,衢州土菜馆(江北万达店),2015,3,29.9195393423788,121.526999120737
3368,1143,甬上人家,2015,4,29.8789059853934,121.556543775753
3371,1144,采采小食(天水广场店),2015,2,29.9137933481739,121.536142226909
3373,1145,阿明小海鲜,2015,4,29.8982932288339,121.534241704219
3381,1148,四季海味,2015,4,29.9184482865995,121.526228694514
3383,1150,三碧(3B)酒店·清河店中餐厅,2015,4,29.8940807304505,121.552037099143
3385,1151,老宁波小海鲜,2015,4,29.9405505073704,121.501118802745
3399,1157,福锦楼(江北店),2015,4,29.8981188549857,121.558162802249
3401,1158,毛竹园饭店,2015,4,29.8910323987202,121.553336449523
3403,1159,农佳厨房,2015,4,29.9385776370886,121.499482120753
3425,1181,联谊宾馆,2015,4,29.8776411186835,121.54835622136
3430,1185,宁大食府,2015,4,29.9110494155222,121.633312934432
3432,1187,达达与岛(江北店),2015,4,29.8902040096701,121.562927185003
3434,1189,衢州土家菜,2015,3,29.8295273388839,121.544540961829
3437,1204,保国寺叠锦台餐厅,2015,5,29.9773584142275,121.510037552325
3439,1206,百思味黄焖鸡米饭,2015,3,29.9172882005555,121.526181633455
3440,1214,甲天下特色菜,2015,3,29.8709616521843,121.545622586282
3441,1216,众乐汇(北岸琴森店),2015,3,29.8956751423955,121.548337742203
3443,1220,冒子私房菜,2015,2,29.9375594690486,121.500081341829
3447,1234,衢味堂,2015,4,29.8936630772672,121.534490834818
3448,1416,动手吧(鄞州万达店),2015,4,29.8289771565742,121.540938999586
3451,1417,老宁波弄堂菜馆,2015,4,29.8242551368341,121.549352993055
3455,1418,外婆家(宁波印象城店),2015,4,29.8358018175173,121.56241348185
3456,1419,水货SEAHOOD(鄞州印象城店),2015,4,29.8358018175173,121.56241348185
3461,1420,宁海食府(四明中路店),2015,4,29.8289404740914,121.551208241648
3468,1421,腾格里餐厅(万达店),2015,4,29.8289308456541,121.540804621099
3472,1422,钱湖渔港,2015,4,29.7700543486864,121.638144442915
3479,1423,涌上外婆桥(和邦店),2015,4,29.8373185784288,121.549637676327
3483,1424,汉唐餐厅(鄞州万达店),2015,4,29.8295273388839,121.544540961829
3485,1425,超级巴士,2015,4,29.8326202508252,121.545985596575
3489,1426,汉唐餐厅(印象城店),2015,4,29.8358018175173,121.56241348185
3491,1427,天宫南铂玫瑰园,2015,4,29.8709616521843,121.545622586282
3496,1428,味道庭院餐厅,2015,4,29.8510233988571,121.540951282979
3498,1429,贴阁碧(钱湖天地店),2015,4,29.8339478300951,121.564296237881
3501,1430,名轩,2015,4,29.8264814557691,121.545830670956
3503,1431,元盛私家大厨,2015,4,29.8300448977215,121.560278644827
3504,1432,采明珠,2015,4,29.8377145425363,121.562339185019
3509,1433,梅龙镇,2015,4,29.8517158409086,121.540310399597
3516,1434,向阳渔港(东钱湖店),2015,4,29.7852373662226,121.631647967109
3523,1435,蟹满香(鄞州万达店),2015,4,29.8318724319704,121.544675139467
3524,1436,伯豪华府大酒店鼎泰丰,2015,4,29.86310983194,121.446982089533
3529,1437,宁波四季瑞丽酒店,2015,4,29.8396397406994,121.561928221726
3533,1438,甬苑,2015,4,29.8231500335928,121.547346931031
3538,1439,涌香海鲜世界,2015,4,29.8510233988571,121.540951282979
3540,1440,空客主题餐厅,2015,4,29.8268499529076,121.536217378903
3545,1441,南铂壹号大酒店,2015,4,29.8094162812775,121.544546571708
3548,1442,钱湖水上农家船餐厅,2015,3,29.7704614090337,121.650472745923
3551,1443,稻一味食尚粥道,2015,4,29.8100710877867,121.556935086731
3554,1444,鸿福楼酒家,2015,4,29.8096735261816,121.545120100628
3557,1446,欢唐时尚餐厅(联盛广场店),2015,4,29.8266284126032,121.53479410008
3560,1447,凤鹰山农家菜馆,2015,4,29.7683130893409,121.695755653557
3562,1448,老吃货,2015,4,29.8312309387835,121.55054342092
3567,1449,山水一号,2015,4,29.7702022143636,121.692058732771
3569,1450,竹林人家(利时百货),2015,4,29.8304438757515,121.549496866161
3571,1451,港府餐厅,2015,4,29.7969903162168,121.541766878285
3574,1452,甬记餐厅(印象城店),2015,4,29.8358018175173,121.56241348185
3577,1453,一日三餐本帮菜(鄞州店),2015,4,29.8266284126032,121.53479410008
3580,1454,江南美景大酒店(鄞州店),2015,4,29.8091402647029,121.544976756814
3582,1455,浙海大酒店餐厅,2015,4,29.8721405185481,121.503482769204
3584,1456,老渔夫蟹煲,2015,4,29.8318724319704,121.544675139467
3586,1457,江南小港酒店,2015,4,29.8581380093242,121.441981704635
3589,1458,钱湖悦庄中餐厅,2015,4,29.7841283248051,121.628581696216
3594,1459,棕榈湾海鲜城(鄞州店),2015,4,29.8332454942648,121.538299040214
3598,1460,小城故事(奥特莱斯店),2015,4,29.8620630040488,121.445987939902
3601,1461,舌尖上烤全羊,2015,4,29.8515188949415,121.539066827706
3602,1462,老屋印象,2015,3,29.8289308456541,121.540804621099
3605,1464,娘家私房菜,2015,4,29.8254834875464,121.577664626537
3609,1465,纪家庄休闲会所,2015,4,29.7702022143636,121.692058732771
3615,1466,十里四香,2015,3,29.7676519509674,121.695891482696
3616,1467,圣域天牧轻奢原生态主题餐厅(星聚场店),2015,4,29.8310210952712,121.547240028443
3618,1468,东唐小镇(科技路店),2015,4,29.8345273157157,121.57149043911
3620,1469,小菜厰,2015,4,29.830454182346,121.551632157719
3624,1470,阿拉大食堂(鄞州万达店),2015,4,29.8273814345869,121.539725653251
