id,NAME,REC_DATE2,avg_score,avg_tas,avg_env,avg_ser,LAT,LNG,LAT84,LNG84,ADDR
2,外婆家(天一店),2011,3.852941176470588,2.106617647058823,2.290441176470588,1.808823529411765,29.870821,121.554183,29.87340381388277,121.5500247873223,宁波市中山东路166号天一国际购物中心4楼(近天一广场)
6,宁海食府(孝闻街店),2011,3.764705882352941,2.117647058823529,1.235294117647059,1.411764705882353,29.876878,121.543557,29.87943682320901,121.5393694843706,宁波市孝闻街77号
11,汉唐餐厅(天一广场店),2011,3.727272727272727,2.363636363636364,1.545454545454545,2.090909090909091,29.869609,121.553866,29.87219123750996,121.5497070867287,宁波市中山东路188号天一广场旗杆巷52-62号(近星巴克)
12,贴阁碧(解放店),2011,4,2.736842105263158,2.578947368421053,2.421052631578947,29.871446,121.548907,29.87401751116803,121.5447349557552,宁波市解放南路230弄25号世纪广场北2楼(近中山东路)
14,贴阁碧(和义店),2011,4.666666666666667,3.333333333333333,3.333333333333333,2.666666666666667,29.874827,121.552795,29.87740671081892,121.5486329491374,宁波市国医街90号(近万豪酒店)
15,宁海食府(望京路店),2011,3,1,0,1,29.87777,121.540802,29.88032205692896,121.5366062852251,宁波市望京路96号(近城市广场)
19,汤彩餐厅,2011,3.782608695652174,2.391304347826087,2.608695652173913,2.173913043478261,29.874682,121.554505,29.87726524358543,121.5503472857164,宁波市和义路88号购物中心1楼(中国电信大楼旁)
23,上海小南国(天一广场店),2011,3.777777777777778,2.111111111111111,2.62962962962963,2.111111111111111,29.868824,121.55476,29.87140810624047,121.5506033861703,宁波市碶闸街110、112号(近天一广场3号门口)
26,东福园饭店,2011,3.75,2.25,2.5,2,29.874093,121.546506,29.87665891604756,121.5423271223554,宁波市公园路7号
28,美宴摩登餐厅(月湖盛园店),2011,3.6,2.2,2.8,2.2,29.863658,121.545821,29.86622296442844,121.541641026746,宁波市镇明路236号(近月湖盛园)
30,汉唐餐厅(月湖盛园店),2011,3.666666666666667,2.060606060606061,2,1.757575757575758,29.86361,121.547505,29.86617884032966,121.5433297388364,宁波市月湖盛园盛园巷77号(近镇明路)
34,老外婆渔村(联丰店),2011,2.666666666666667,1.666666666666667,1.333333333333333,0.6666666666666666,29.864386,121.503308,29.86683232057374,121.4989861610823,宁波市薛家南路117号
38,都市厨房(天一店),2011,3.173913043478261,1.434782608695652,1.739130434782609,1.304347826086957,29.869609,121.553866,29.87219123750996,121.5497070867287,宁波市碶闸街132号天一广场(近水晶街)
