"","data_raw.id","data_raw.NAME","data_raw.REC_DATE2","data_raw.LAT84","data_raw.LNG84","cluster"
"105",28,"美宴摩登餐厅(月湖盛园店)",2014,29.8662229644284,121.541641026746,4
"106",28,"美宴摩登餐厅(月湖盛园店)",2015,29.8662229644284,121.541641026746,4
"107",29,"梅龙镇(南塘老街店)",2013,29.8709616521843,121.545622586282,4
"108",29,"梅龙镇(南塘老街店)",2014,29.8709616521843,121.545622586282,4
"109",29,"梅龙镇(南塘老街店)",2015,29.8709616521843,121.545622586282,4
"110",30,"汉唐餐厅(月湖盛园店)",2010,29.8661788403297,121.543329738836,4
"111",30,"汉唐餐厅(月湖盛园店)",2011,29.8661788403297,121.543329738836,3
"112",30,"汉唐餐厅(月湖盛园店)",2012,29.8661788403297,121.543329738836,3
"113",30,"汉唐餐厅(月湖盛园店)",2013,29.8661788403297,121.543329738836,4
"114",30,"汉唐餐厅(月湖盛园店)",2014,29.8661788403297,121.543329738836,4
"115",30,"汉唐餐厅(月湖盛园店)",2015,29.8661788403297,121.543329738836,4
"116",31,"美好饭店",2013,29.8661788403297,121.543329738836,4
"117",31,"美好饭店",2014,29.8661788403297,121.543329738836,4
"118",31,"美好饭店",2015,29.8661788403297,121.543329738836,4
"119",32,"红灯笼龙凤饭店",2012,29.8772614613607,121.537924437581,4
"120",32,"红灯笼龙凤饭店",2013,29.8772614613607,121.537924437581,4
"121",32,"红灯笼龙凤饭店",2014,29.8772614613607,121.537924437581,4
"122",32,"红灯笼龙凤饭店",2015,29.8772614613607,121.537924437581,4
"123",33,"老院子风味餐厅",2012,29.8585507401302,121.537967052566,4
"124",33,"老院子风味餐厅",2013,29.8585507401302,121.537967052566,4
"125",33,"老院子风味餐厅",2014,29.8585507401302,121.537967052566,4
"126",33,"老院子风味餐厅",2015,29.8585507401302,121.537967052566,4
"127",34,"老外婆渔村(联丰店)",2011,29.8668323205737,121.498986161082,2
"128",34,"老外婆渔村(联丰店)",2012,29.8668323205737,121.498986161082,4
"129",34,"老外婆渔村(联丰店)",2013,29.8668323205737,121.498986161082,4
"130",34,"老外婆渔村(联丰店)",2014,29.8668323205737,121.498986161082,4
"131",34,"老外婆渔村(联丰店)",2015,29.8668323205737,121.498986161082,4
"132",35,"绿茶致青春餐厅(天一酷购店)",2014,29.8705896119878,121.548392875013,4
"133",35,"绿茶致青春餐厅(天一酷购店)",2015,29.8705896119878,121.548392875013,4
"134",36,"海角时光餐厅",2014,29.8779018413056,121.541891803756,4
"135",36,"海角时光餐厅",2015,29.8779018413056,121.541891803756,4
"136",37,"V-TOP顶餐厅",2015,29.8991299350203,121.520432922468,4
"137",38,"都市厨房(天一店)",2011,29.87219123751,121.549707086729,3
"138",38,"都市厨房(天一店)",2012,29.87219123751,121.549707086729,4
"139",38,"都市厨房(天一店)",2013,29.87219123751,121.549707086729,4
"140",38,"都市厨房(天一店)",2014,29.87219123751,121.549707086729,4
"141",38,"都市厨房(天一店)",2015,29.87219123751,121.549707086729,4
"142",39,"阳光豪生大酒店中餐厅",2014,29.8838361001695,121.509584497926,4
"143",39,"阳光豪生大酒店中餐厅",2015,29.8838361001695,121.509584497926,4
"144",40,"青花瓷主题餐厅",2011,29.8787185915657,121.53204447566,2
"145",40,"青花瓷主题餐厅",2012,29.8787185915657,121.53204447566,4
"146",40,"青花瓷主题餐厅",2013,29.8787185915657,121.53204447566,4
"147",40,"青花瓷主题餐厅",2014,29.8787185915657,121.53204447566,4
"148",40,"青花瓷主题餐厅",2015,29.8787185915657,121.53204447566,4
"149",41,"衢州农家菜馆",2011,29.8613870313561,121.54416340607,4
"150",41,"衢州农家菜馆",2012,29.8613870313561,121.54416340607,4
"151",41,"衢州农家菜馆",2013,29.8613870313561,121.54416340607,4
"152",41,"衢州农家菜馆",2014,29.8613870313561,121.54416340607,4
"153",41,"衢州农家菜馆",2015,29.8613870313561,121.54416340607,4
"154",42,"小城故事(天一广场店)",2012,29.8722102610007,121.549719115461,2
"155",42,"小城故事(天一广场店)",2013,29.8722102610007,121.549719115461,3
"156",42,"小城故事(天一广场店)",2014,29.8722102610007,121.549719115461,4
"157",42,"小城故事(天一广场店)",2015,29.8722102610007,121.549719115461,4
"158",43,"一茶一坐台湾特色餐餐厅(宁波天一乐购店)",2009,29.871995576175,121.552370654865,3
"159",43,"一茶一坐台湾特色餐餐厅(宁波天一乐购店)",2010,29.871995576175,121.552370654865,3
"160",43,"一茶一坐台湾特色餐餐厅(宁波天一乐购店)",2011,29.871995576175,121.552370654865,3
"161",43,"一茶一坐台湾特色餐餐厅(宁波天一乐购店)",2012,29.871995576175,121.552370654865,3
"162",43,"一茶一坐台湾特色餐餐厅(宁波天一乐购店)",2013,29.871995576175,121.552370654865,4
"163",43,"一茶一坐台湾特色餐餐厅(宁波天一乐购店)",2014,29.871995576175,121.552370654865,4
"164",43,"一茶一坐台湾特色餐餐厅(宁波天一乐购店)",2015,29.871995576175,121.552370654865,4
"165",45,"蟹满香(灵桥路店)",2010,29.8614393663004,121.54386859623,3
"166",45,"蟹满香(灵桥路店)",2011,29.8614393663004,121.54386859623,3
"167",45,"蟹满香(灵桥路店)",2012,29.8614393663004,121.54386859623,3
"168",45,"蟹满香(灵桥路店)",2013,29.8614393663004,121.54386859623,4
"169",45,"蟹满香(灵桥路店)",2014,29.8614393663004,121.54386859623,4
"170",45,"蟹满香(灵桥路店)",2015,29.8614393663004,121.54386859623,4
"171",46,"小城故事(月湖盛园店)",2011,29.8661948613243,121.542899547747,2
"172",46,"小城故事(月湖盛园店)",2012,29.8661948613243,121.542899547747,3
"173",46,"小城故事(月湖盛园店)",2013,29.8661948613243,121.542899547747,3
"174",46,"小城故事(月湖盛园店)",2014,29.8661948613243,121.542899547747,4
"175",46,"小城故事(月湖盛园店)",2015,29.8661948613243,121.542899547747,4
"176",47,"天港大酒店",2010,29.8748474965418,121.51670110107,3
"177",47,"天港大酒店",2011,29.8748474965418,121.51670110107,4
"178",47,"天港大酒店",2012,29.8748474965418,121.51670110107,3
